doid_id	doid_name	entrez_gene_id	gene_symbol	sources	license
DOID:2531	Hematologic cancer	7070	THY1	DISEASES	DISEASES
DOID:2531	Hematologic cancer	7072	TIA1	DISEASES	DISEASES
DOID:2531	Hematologic cancer	7074	TIAM1	DISEASES	DISEASES
DOID:2531	Hematologic cancer	7124	TNF	DISEASES	DISEASES
DOID:2531	Hematologic cancer	7150	TOP1	DISEASES	DISEASES
DOID:2531	Hematologic cancer	7153	TOP2A	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	7155	TOP2B	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	7157	TP53	DISEASES|DisGeNET	
DOID:2531	Hematologic cancer	7200	TRH	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	7204	TRIO	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	7249	TSC2	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	7280	TUBB2A	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	7294	TXK	DISEASES	DISEASES
DOID:2531	Hematologic cancer	7295	TXN	DISEASES	DISEASES
DOID:2531	Hematologic cancer	7341	SUMO1	DISEASES	DISEASES
DOID:2531	Hematologic cancer	7345	UCHL1	DISEASES	DISEASES
DOID:2531	Hematologic cancer	7422	VEGFA	DISEASES|DisGeNET	
DOID:2531	Hematologic cancer	7490	WT1	DISEASES|DisGeNET	
DOID:2531	Hematologic cancer	7535	ZAP70	DISEASES	DISEASES
DOID:2531	Hematologic cancer	7704	ZBTB16	DISEASES	DISEASES
DOID:2531	Hematologic cancer	7837	PXDN	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	7852	CXCR4	DISEASES	DISEASES
DOID:2531	Hematologic cancer	7913	DEK	DISEASES	DISEASES
DOID:2531	Hematologic cancer	7994	KAT6A	DISEASES	DISEASES
DOID:2531	Hematologic cancer	8021	NUP214	DISEASES|DisGeNET	
DOID:2531	Hematologic cancer	8028	MLLT10	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	8178	ELL	DISEASES	DISEASES
DOID:2531	Hematologic cancer	8202	NCOA3	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	8227	AKAP17A	DISEASES	DISEASES
DOID:2531	Hematologic cancer	8243	SMC1A	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	8289	ARID1A	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	8301	PICALM	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	8320	EOMES	GWAS Catalog	CC-BY 4.0
DOID:2531	Hematologic cancer	8431	NR0B2	DISEASES	DISEASES
DOID:2531	Hematologic cancer	8600	TNFSF11	DISEASES	DISEASES
DOID:2531	Hematologic cancer	8623	ASMTL	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	8625	RFXANK	DISEASES	DISEASES
DOID:2531	Hematologic cancer	8701	DNAH11	GWAS Catalog	CC-BY 4.0
DOID:2531	Hematologic cancer	8714	ABCC3	DISEASES	DISEASES
DOID:2531	Hematologic cancer	8743	TNFSF10	DISEASES|DisGeNET	
DOID:2531	Hematologic cancer	8795	TNFRSF10B	DISEASES	DISEASES
DOID:2531	Hematologic cancer	8813	DPM1	DISEASES	DISEASES
DOID:2531	Hematologic cancer	8833	GMPS	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	8837	CFLAR	DISEASES|DisGeNET	
DOID:2531	Hematologic cancer	8863	PER3	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	8864	PER2	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	8877	SPHK1	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	8915	BCL10	DISEASES|DisGeNET	
DOID:2531	Hematologic cancer	9126	SMC3	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	9138	ARHGEF1	DISEASES	DISEASES
DOID:2531	Hematologic cancer	9145	SYNGR1	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	9242	MSC	DISEASES	DISEASES
DOID:2531	Hematologic cancer	9260	PDLIM7	DISEASES	DISEASES
DOID:2531	Hematologic cancer	9429	ABCG2	DISEASES	DISEASES
DOID:2531	Hematologic cancer	9446	GSTO1	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	9611	NCOR1	DISEASES	DISEASES
DOID:2531	Hematologic cancer	9612	NCOR2	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	9623	TCL1B	DISEASES	DISEASES
DOID:2531	Hematologic cancer	9734	HDAC9	DISEASES	DISEASES
DOID:2531	Hematologic cancer	9920	KBTBD11	DISEASES	DISEASES
DOID:2531	Hematologic cancer	9935	MAFB	DISEASES	DISEASES
DOID:2531	Hematologic cancer	9947	MAGEC1	DISEASES	DISEASES
DOID:2531	Hematologic cancer	9965	FGF19	DISEASES	DISEASES
DOID:2531	Hematologic cancer	10019	SH2B3	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	10043	TOM1	DISEASES	DISEASES
DOID:2531	Hematologic cancer	10077	TSPAN32	GWAS Catalog	CC-BY 4.0
DOID:2531	Hematologic cancer	10113	PREB	DISEASES	DISEASES
DOID:2531	Hematologic cancer	10125	RASGRP1	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	10296	MAEA	DISEASES	DISEASES
DOID:2531	Hematologic cancer	10320	IKZF1	DISEASES|DisGeNET|GWAS Catalog	
DOID:2531	Hematologic cancer	10437	IFI30	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	10563	CXCL13	DISEASES	DISEASES
DOID:2531	Hematologic cancer	10634	GAS2L1	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	10672	GNA13	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	10673	TNFSF13B	DISEASES	DISEASES
DOID:2531	Hematologic cancer	10693	CCT6B	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	10735	STAG2	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	10752	CHL1	DISEASES	DISEASES
DOID:2531	Hematologic cancer	10801	SEPT9	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	10804	GJB6	DISEASES	DISEASES
DOID:2531	Hematologic cancer	10841	FTCD	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	10848	PPP1R13L	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	10892	MALT1	DISEASES	DISEASES
DOID:2531	Hematologic cancer	10982	MAPRE2	DISEASES	DISEASES
DOID:2531	Hematologic cancer	11040	PIM2	DISEASES|DisGeNET	
DOID:2531	Hematologic cancer	11168	PSIP1	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	11262	SP140	GWAS Catalog	CC-BY 4.0
DOID:2531	Hematologic cancer	11326	VSIG4	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	22794	CASC3	DISEASES	DISEASES
DOID:2531	Hematologic cancer	22924	MAPRE3	DISEASES	DISEASES
DOID:2531	Hematologic cancer	22943	DKK1	DISEASES	DISEASES
DOID:2531	Hematologic cancer	23218	NBEAL2	DISEASES	DISEASES
DOID:2531	Hematologic cancer	23365	ARHGEF12	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	23457	ABCB9	DISEASES	DISEASES
DOID:2531	Hematologic cancer	23492	CBX7	DisGeNET|GWAS Catalog	
DOID:2531	Hematologic cancer	23495	TNFRSF13B	DisGeNET|GWAS Catalog	
DOID:2531	Hematologic cancer	23532	PRAME	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	23583	SMUG1	DISEASES	DISEASES
DOID:2531	Hematologic cancer	25865	PRKD2	GWAS Catalog	CC-BY 4.0
DOID:2531	Hematologic cancer	25913	POT1	DisGeNET|GWAS Catalog	
DOID:2531	Hematologic cancer	26034	IPCEF1	DisGeNET|GWAS Catalog	
DOID:2531	Hematologic cancer	26040	SETBP1	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	26160	IFT172	DISEASES	DISEASES
DOID:2531	Hematologic cancer	26511	CHIC2	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	27086	FOXP1	DISEASES	DISEASES
DOID:2531	Hematologic cancer	27087	B3GAT1	DISEASES	DISEASES
DOID:2531	Hematologic cancer	27102	EIF2AK1	DISEASES	DISEASES
DOID:2531	Hematologic cancer	27113	BBC3	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	27161	AGO2	DISEASES|DisGeNET	
DOID:2531	Hematologic cancer	27164	SALL3	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	29072	SETD2	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	30012	TLX3	DISEASES	DISEASES
DOID:2531	Hematologic cancer	30845	EHD3	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	50489	CD207	DISEASES	DISEASES
DOID:2531	Hematologic cancer	50943	FOXP3	DISEASES|DisGeNET	
DOID:2531	Hematologic cancer	51119	SBDS	DISEASES	DISEASES
DOID:2531	Hematologic cancer	51176	LEF1	GWAS Catalog	CC-BY 4.0
DOID:2531	Hematologic cancer	51185	CRBN	DISEASES	DISEASES
DOID:2531	Hematologic cancer	51301	GCNT4	DISEASES	DISEASES
DOID:2531	Hematologic cancer	51510	CHMP5	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	53826	FXYD6	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	53827	FXYD5	DISEASES	DISEASES
DOID:2531	Hematologic cancer	53942	CNTN5	DISEASES	DISEASES
DOID:2531	Hematologic cancer	53947	A4GALT	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	54205	CYCS	DISEASES	DISEASES
DOID:2531	Hematologic cancer	54541	DDIT4	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	54658	UGT1A1	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	54790	TET2	DISEASES	DISEASES
DOID:2531	Hematologic cancer	54904	WHSC1L1	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	54986	ULK4	DisGeNET|GWAS Catalog	
DOID:2531	Hematologic cancer	55289	ACOXL	GWAS Catalog	CC-BY 4.0
DOID:2531	Hematologic cancer	55294	FBXW7	DISEASES	DISEASES
DOID:2531	Hematologic cancer	55512	SMPD3	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	55718	POLR3E	DISEASES	DISEASES
DOID:2531	Hematologic cancer	55892	MYNN	GWAS Catalog	CC-BY 4.0
DOID:2531	Hematologic cancer	55904	KMT2E	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	57167	SALL4	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	57379	AICDA	DISEASES|DisGeNET	
DOID:2531	Hematologic cancer	57381	RHOJ	DISEASES	DISEASES
DOID:2531	Hematologic cancer	57410	SCYL1	DISEASES	DISEASES
DOID:2531	Hematologic cancer	57476	GRAMD1B	GWAS Catalog	CC-BY 4.0
DOID:2531	Hematologic cancer	57591	MKL1	DISEASES	DISEASES
DOID:2531	Hematologic cancer	60468	BACH2	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	64005	MYO1G	DISEASES	DISEASES
DOID:2531	Hematologic cancer	64109	CRLF2	DISEASES	DISEASES
DOID:2531	Hematologic cancer	64225	ATL2	DISEASES	DISEASES
DOID:2531	Hematologic cancer	64324	NSD1	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	64783	RBM15	DISEASES	DISEASES
DOID:2531	Hematologic cancer	64864	RFX7	GWAS Catalog	CC-BY 4.0
DOID:2531	Hematologic cancer	64919	BCL11B	DISEASES|DisGeNET	
DOID:2531	Hematologic cancer	79818	ZNF552	DISEASES	DISEASES
DOID:2531	Hematologic cancer	79870	BAALC	DISEASES|DisGeNET	
DOID:2531	Hematologic cancer	79885	HDAC11	DISEASES	DISEASES
DOID:2531	Hematologic cancer	80829	ZFP91	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	81037	CLPTM1L	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	81552	VOPP1	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	81608	FIP1L1	DISEASES	DISEASES
DOID:2531	Hematologic cancer	83483	PLVAP	DISEASES	DISEASES
DOID:2531	Hematologic cancer	83933	HDAC10	DISEASES	DISEASES
DOID:2531	Hematologic cancer	84159	ARID5B	DISEASES|GWAS Catalog	
DOID:2531	Hematologic cancer	84433	CARD11	DISEASES	DISEASES
DOID:2531	Hematologic cancer	84444	DOT1L	DISEASES	DISEASES
DOID:2531	Hematologic cancer	84662	GLIS2	DISEASES	DISEASES
DOID:2531	Hematologic cancer	84939	MUM1	DISEASES	DISEASES
DOID:2531	Hematologic cancer	85019	TMEM241	DISEASES	DISEASES
DOID:2531	Hematologic cancer	92483	LDHAL6B	DISEASES	DISEASES
DOID:2531	Hematologic cancer	93035	PKHD1L1	DISEASES	DISEASES
DOID:2531	Hematologic cancer	121256	TMEM132D	DISEASES	DISEASES
DOID:2531	Hematologic cancer	145270	PRIMA1	DISEASES	DISEASES
DOID:2531	Hematologic cancer	147920	IGFL2	DISEASES	DISEASES
DOID:2531	Hematologic cancer	170680	PSORS1C2	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	171023	ASXL1	DISEASES	DISEASES
DOID:2531	Hematologic cancer	197257	LDHD	DISEASES	DISEASES
DOID:2531	Hematologic cancer	200942	KLHDC8B	DISEASES|DisGeNET	
DOID:2531	Hematologic cancer	201161	CENPV	DISEASES	DISEASES
DOID:2531	Hematologic cancer	219844	HYLS1	DISEASES	DISEASES
DOID:2531	Hematologic cancer	286530	P2RY8	DISEASES	DISEASES
DOID:2531	Hematologic cancer	327657	SERPINA9	DISEASES	DISEASES
DOID:2531	Hematologic cancer	340152	ZC3H12D	DISEASES	DISEASES
DOID:2531	Hematologic cancer	343641	TGM6	DisGeNET	ODbL 1.0
DOID:2531	Hematologic cancer	347734	SLC35B2	DISEASES	DISEASES
DOID:2531	Hematologic cancer	375790	AGRN	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	29	ABR	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	238	ALK	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	257	ALX3	DISEASES	DISEASES
DOID:1319	Brain cancer	324	APC	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	474	ATOH1	DISEASES|DisGeNET	
DOID:1319	Brain cancer	595	CCND1	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	675	BRCA2	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	682	BSG	DISEASES	DISEASES
DOID:1319	Brain cancer	898	CCNE1	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	1019	CDK4	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	1021	CDK6	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	1029	CDKN2A	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	1499	CTNNB1	DISEASES|DisGeNET	
DOID:1319	Brain cancer	1559	CYP2C9	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	1612	DAPK1	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	1755	DMBT1	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	1786	DNMT1	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	1956	EGFR	DISEASES	DISEASES
DOID:1319	Brain cancer	2026	ENO2	DISEASES	DISEASES
DOID:1319	Brain cancer	2064	ERBB2	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	2100	ESR2	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	2130	EWSR1	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	2275	FHL3	DISEASES	DISEASES
DOID:1319	Brain cancer	2313	FLI1	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	2670	GFAP	DISEASES	DISEASES
DOID:1319	Brain cancer	2735	GLI1	DISEASES	DISEASES
DOID:1319	Brain cancer	2736	GLI2	DISEASES	DISEASES
DOID:1319	Brain cancer	3090	HIC1	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	3280	HES1	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	3417	IDH1	DISEASES	DISEASES
DOID:1319	Brain cancer	3558	IL2	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	4140	MARK3	DISEASES	DISEASES
DOID:1319	Brain cancer	4151	MB	DISEASES	DISEASES
DOID:1319	Brain cancer	4255	MGMT	DISEASES|DisGeNET	
DOID:1319	Brain cancer	4352	MPL	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	4609	MYC	DISEASES|DisGeNET	
DOID:1319	Brain cancer	4610	MYCL	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	4613	MYCN	DISEASES|DisGeNET	
DOID:1319	Brain cancer	4659	PPP1R12A	DISEASES	DISEASES
DOID:1319	Brain cancer	4853	NOTCH2	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	4916	NTRK3	DISEASES	DISEASES
DOID:1319	Brain cancer	5015	OTX2	DISEASES|DisGeNET	
DOID:1319	Brain cancer	5111	PCNA	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	5156	PDGFRA	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	5294	PIK3CG	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	5395	PMS2	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	5444	PON1	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	5727	PTCH1	DISEASES|DisGeNET	
DOID:1319	Brain cancer	5970	RELA	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	6275	S100A4	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	6277	S100A6	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	6281	S100A10	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	6447	SCG5	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	6469	SHH	DISEASES	DISEASES
DOID:1319	Brain cancer	6502	SKP2	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	6598	SMARCB1	DISEASES	DISEASES
DOID:1319	Brain cancer	6608	SMO	DISEASES|DisGeNET	
DOID:1319	Brain cancer	6648	SOD2	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	6696	SPP1	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	6774	STAT3	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	6855	SYP	DISEASES	DISEASES
DOID:1319	Brain cancer	7052	TGM2	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	7157	TP53	DISEASES|DisGeNET	
DOID:1319	Brain cancer	7225	TRPC6	DISEASES	DISEASES
DOID:1319	Brain cancer	7409	VAV1	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	7422	VEGFA	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	7994	KAT6A	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	8493	PPM1D	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	8643	PTCH2	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	8660	IRS2	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	8842	PROM1	DISEASES	DISEASES
DOID:1319	Brain cancer	8848	TSC22D1	DISEASES	DISEASES
DOID:1319	Brain cancer	9074	CLDN6	DISEASES	DISEASES
DOID:1319	Brain cancer	9696	CROCC	DISEASES	DISEASES
DOID:1319	Brain cancer	9727	RAB11FIP3	DISEASES	DISEASES
DOID:1319	Brain cancer	10215	OLIG2	DISEASES	DISEASES
DOID:1319	Brain cancer	10389	SCML2	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	10763	NES	DISEASES	DISEASES
DOID:1319	Brain cancer	11186	RASSF1	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	22865	SLITRK3	DISEASES	DISEASES
DOID:1319	Brain cancer	23030	KDM4B	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	23081	KDM4C	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	23411	SIRT1	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	23462	HEY1	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	23532	PRAME	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	26050	SLITRK5	DISEASES	DISEASES
DOID:1319	Brain cancer	27436	EML4	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	28514	DLL1	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	51528	JKAMP	DISEASES	DISEASES
DOID:1319	Brain cancer	51684	SUFU	DISEASES|DisGeNET	
DOID:1319	Brain cancer	56980	PRDM10	DISEASES	DISEASES
DOID:1319	Brain cancer	59336	PRDM13	DISEASES	DISEASES
DOID:1319	Brain cancer	79632	FAM184A	DISEASES	DISEASES
DOID:1319	Brain cancer	79813	EHMT1	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	83746	L3MBTL2	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	84189	SLITRK6	DISEASES	DISEASES
DOID:1319	Brain cancer	84236	RHBDD1	DISEASES	DISEASES
DOID:1319	Brain cancer	84456	L3MBTL3	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	84530	SRRM4	DISEASES	DISEASES
DOID:1319	Brain cancer	84631	SLITRK2	DISEASES	DISEASES
DOID:1319	Brain cancer	92335	STRADA	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	113878	DTX2	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	114826	SMYD4	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	115752	DIS3L	DISEASES	DISEASES
DOID:1319	Brain cancer	127066	OR14C36	DISEASES	DISEASES
DOID:1319	Brain cancer	139065	SLITRK4	DISEASES	DISEASES
DOID:1319	Brain cancer	147040	KCTD11	DISEASES	DISEASES
DOID:1319	Brain cancer	283093	OR4C12	DISEASES	DISEASES
DOID:1319	Brain cancer	286077	FAM83H	DISEASES	DISEASES
DOID:1319	Brain cancer	388585	HES5	DisGeNET	ODbL 1.0
DOID:1319	Brain cancer	441478	NRARP	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	107	ADCY1	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	196	AHR	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	207	AKT1	DISEASES	DISEASES
DOID:1324	Lung cancer	213	ALB	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	226	ALDOA	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	238	ALK	DISEASES|DisGeNET	
DOID:1324	Lung cancer	301	ANXA1	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	308	ANXA5	DISEASES|DisGeNET	
DOID:1324	Lung cancer	324	APC	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	332	BIRC5	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	335	APOA1	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	351	APP	DISEASES	DISEASES
DOID:1324	Lung cancer	356	FASLG	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	374	AREG	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	467	ATF3	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	551	AVP	DISEASES|DisGeNET	
DOID:1324	Lung cancer	558	AXL	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	595	CCND1	DISEASES	DISEASES
DOID:1324	Lung cancer	598	BCL2L1	DISEASES	DISEASES
DOID:1324	Lung cancer	673	BRAF	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	822	CAPG	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	836	CASP3	DISEASES	DISEASES
DOID:1324	Lung cancer	841	CASP8	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	847	CAT	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	862	RUNX1T1	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	920	CD4	DISEASES	DISEASES
DOID:1324	Lung cancer	925	CD8A	DISEASES	DISEASES
DOID:1324	Lung cancer	928	CD9	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	972	CD74	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	999	CDH1	DISEASES	DISEASES
DOID:1324	Lung cancer	1012	CDH13	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	1026	CDKN1A	DISEASES	DISEASES
DOID:1324	Lung cancer	1029	CDKN2A	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	1113	CHGA	DISEASES|DisGeNET	
DOID:1324	Lung cancer	1136	CHRNA3	DISEASES|GWAS Catalog	
DOID:1324	Lung cancer	1138	CHRNA5	DISEASES	DISEASES
DOID:1324	Lung cancer	1143	CHRNB4	DISEASES	DISEASES
DOID:1324	Lung cancer	1152	CKB	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	1284	COL4A2	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	1387	CREBBP	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	1440	CSF3	DISEASES|DisGeNET	
DOID:1324	Lung cancer	1474	CST6	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	1540	CYLD	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	1543	CYP1A1	DISEASES	DISEASES
DOID:1324	Lung cancer	1548	CYP2A6	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	1549	CYP2A7	DISEASES	DISEASES
DOID:1324	Lung cancer	1571	CYP2E1	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	1612	DAPK1	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	1645	AKR1C1	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	1728	NQO1	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	1845	DUSP3	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	1950	EGF	DISEASES	DISEASES
DOID:1324	Lung cancer	1956	EGFR	DISEASES|DisGeNET	
DOID:1324	Lung cancer	1993	ELAVL2	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	2023	ENO1	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	2026	ENO2	DISEASES|DisGeNET	
DOID:1324	Lung cancer	2033	EP300	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	2045	EPHA7	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	2064	ERBB2	DISEASES|DisGeNET	
DOID:1324	Lung cancer	2065	ERBB3	DISEASES	DISEASES
DOID:1324	Lung cancer	2067	ERCC1	DISEASES|DisGeNET	
DOID:1324	Lung cancer	2068	ERCC2	DISEASES	DISEASES
DOID:1324	Lung cancer	2186	BPTF	GWAS Catalog	CC-BY 4.0
DOID:1324	Lung cancer	2254	FGF9	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	2260	FGFR1	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	2268	FGR	DISEASES	DISEASES
DOID:1324	Lung cancer	2272	FHIT	DISEASES|DisGeNET	
DOID:1324	Lung cancer	2305	FOXM1	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	2309	FOXO3	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	2321	FLT1	DISEASES	DISEASES
DOID:1324	Lung cancer	2475	MTOR	DISEASES|DisGeNET	
DOID:1324	Lung cancer	2696	GIPR	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	2729	GCLC	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	2791	GNG11	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	2810	SFN	DisGeNET	ODbL 1.0
DOID:1324	Lung cancer	2899	GRIK3	DisGeNET	ODbL 1.0
